node,community
Family:FG0138,4
Suspect:S00264,0
Family:FG0821,2
Family:FG0359,2
Suspect:S00416,2
Gang:G016,5
Phone:7194518221,2
Vehicle:MH45AB2044,2
Bank:AC82633735,2
Suspect:S04160,7
Family:FG0227,4
Suspect:S00420,2
Phone:7509525588,2
Vehicle:KL69AB7439,2
Bank:AC80980044,2
Family:FG0326,4
Safehouse:SH167,6
Suspect:S00829,6
Phone:8005102559,6
Vehicle:TN86AB4387,6
Bank:AC79509378,6
Suspect:S00342,2
Safehouse:SH092,4
Suspect:S01493,23
Gang:G060,23
Phone:8946252225,23
Vehicle:KA31AB9737,23
Bank:AC89933222,23
Suspect:S04054,23
Family:FG0129,4
Safehouse:SH296,2
Family:FG0528,2
Suspect:S00366,2
Phone:8570267413,2
Vehicle:KL26AB9341,2
Bank:AC63873262,2
Suspect:S02718,4
Suspect:S03683,10
Family:FG0271,4
Safehouse:SH276,2
Suspect:S00129,0
Phone:9387104291,0
Vehicle:TN67AB4130,0
Bank:AC21490777,0
Suspect:S02705,4
Safehouse:SH278,2
Suspect:S00356,4
Phone:8066312714,4
Vehicle:KL42AB6123,4
Bank:AC35479101,4
Suspect:S01385,1
Family:FG0360,2
Safehouse:SH119,4
Suspect:S01106,1
Phone:8333122138,1
Vehicle:MH61AB4796,1
Bank:AC40037183,1
Safehouse:SH151,2
Family:FG0665,4
Suspect:S00643,2
Family:FG0270,5
Family:FG0405,0
Suspect:S00015,0
Phone:9748778024,0
Vehicle:DL29AB6313,0
Bank:AC17507864,0
Suspect:S01732,3
Family:FG0589,2
Safehouse:SH069,2
Suspect:S02761,7
Family:FG0527,2
Suspect:S02470,8
Family:FG0178,0
Family:FG0232,4
Family:FG0374,0
Suspect:S00485,4
Phone:9684499242,4
Vehicle:MH77AB4203,4
Bank:AC71453148,4
Suspect:S04422,4
Family:FG0579,4
Safehouse:SH020,2
Suspect:S01074,0
Family:FG0197,6
Family:FG0198,3
Suspect:S00693,2
Family:FG0840,2
Suspect:S00267,2
Phone:8899269162,2
Vehicle:KA36AB1920,2
Bank:AC57236885,2
Suspect:S01834,2
Suspect:S02794,7
Suspect:S02156,5
Family:FG0136,0
Suspect:S01081,1
Family:FG0170,4
Suspect:S00923,2
Family:FG0254,0
Suspect:S00026,4
Phone:9180476188,4
Vehicle:TN81AB5889,4
Bank:AC95758349,4
Suspect:S02254,4
Safehouse:SH050,2
Family:FG0115,4
Suspect:S02106,4
Family:FG0682,2
Suspect:S01577,7
Family:FG0155,4
Suspect:S03519,8
Phone:8980857277,8
Vehicle:DL45AB3765,8
Bank:AC59458666,8
Suspect:S00379,6
Safehouse:SH176,4
Suspect:S04539,5
Family:FG0870,2
Family:FG0819,6
Safehouse:SH229,0
Suspect:S00354,2
Phone:9003484425,2
Vehicle:TN35AB8366,2
Bank:AC43275109,2
Safehouse:SH193,2
Family:FG0280,2
Suspect:S03682,7
Family:FG0276,0
Suspect:S01388,2
Family:FG0964,0
Safehouse:SH263,2
Suspect:S02919,7
Phone:9255948172,7
Vehicle:KA58AB3441,7
Bank:AC49346304,7
Safehouse:SH041,0
Suspect:S00569,4
Phone:9309212177,4
Vehicle:DL20AB5546,4
Bank:AC21220209,4
Suspect:S02923,0
Family:FG0348,2
Suspect:S00196,0
Family:FG0536,2
Suspect:S01957,8
Suspect:S01755,5
Family:FG0859,0
Family:FG0199,2
Safehouse:SH130,2
Suspect:S01931,1
Family:FG0923,4
Suspect:S00147,4
Phone:7892442253,4
Vehicle:KL34AB2330,4
Bank:AC31079846,4
Suspect:S04930,2
Family:FG0886,0
Safehouse:SH230,2
Suspect:S00641,6
Family:FG0782,2
Suspect:S02619,8
Phone:9733668323,8
Vehicle:DL64AB3978,8
Bank:AC81835206,8
Suspect:S00571,3
Family:FG0787,1
Phone:9281341978,4
Vehicle:MH73AB3950,4
Bank:AC32814819,4
Suspect:S02356,1
Family:FG0529,4
Suspect:S00031,2
Gang:G043,6
Phone:7540137296,2
Vehicle:KL85AB8787,2
Bank:AC83793389,2
Suspect:S02771,23
Family:FG0498,2
Suspect:S03569,4
Family:FG0845,0
Family:FG0897,0
Suspect:S00477,2
Family:FG0607,0
Suspect:S00233,2
Gang:G066,7
Phone:7408390575,2
Vehicle:KA55AB6120,2
Bank:AC99269266,2
Family:FG0403,4
Safehouse:SH012,2
Suspect:S04459,5
Family:FG0268,0
Family:FG0714,0
Family:FG0998,0
Family:FG0135,4
Suspect:S00719,8
Phone:9296662600,8
Vehicle:DL07AB1785,8
Bank:AC98848098,8
Suspect:S04796,8
Family:FG0914,2
Suspect:S00132,2
Gang:G142,12
Phone:9971203213,2
Vehicle:KL40AB7046,2
Bank:AC73519947,2
Suspect:S01301,20
Family:FG0493,2
Suspect:S03923,3
Family:FG0601,4
Safehouse:SH134,2
Suspect:S01223,0
Family:FG0784,6
Family:FG0139,4
Safehouse:SH040,2
Suspect:S03298,13
Suspect:S03105,10
Family:FG0172,2
Family:FG0612,4
Family:FG0825,2
Family:FG0417,2
Family:FG0574,2
Safehouse:SH197,2
Suspect:S00061,4
Phone:9627135980,4
Vehicle:DL02AB5905,4
Bank:AC99038526,4
Suspect:S04977,4
Family:FG0617,0
Suspect:S00728,1
Phone:8007192464,1
Vehicle:TN02AB2458,1
Bank:AC24821786,1
Family:FG0742,2
Suspect:S00084,2
Phone:9864283209,2
Vehicle:MH42AB7592,2
Bank:AC49682169,2
Suspect:S04462,3
Family:FG0053,2
Suspect:S01198,0
Family:FG0921,4
Family:FG0844,2
Suspect:S02391,13
Suspect:S00042,2
Phone:7260329455,2
Vehicle:MH94AB6559,2
Bank:AC24665841,2
Suspect:S03354,4
Family:FG0907,3
Suspect:S02142,6
Gang:G123,7
Phone:8787737944,6
Vehicle:DL95AB2320,6
Bank:AC84011044,6
Safehouse:SH066,6
Suspect:S00038,2
Phone:9873237671,2
Vehicle:MH28AB9834,2
Bank:AC27758595,2
Suspect:S00976,2
Suspect:S00072,2
Gang:G106,13
Phone:7760434128,2
Vehicle:MH04AB3938,2
Bank:AC54585178,2
Suspect:S00818,2
Family:FG0926,2
Safehouse:SH159,2
Family:FG0281,0
Family:FG0154,4
Suspect:S02178,8
Phone:7158929928,8
Vehicle:KA62AB4569,8
Bank:AC64842825,8
Suspect:S01548,8
Family:FG0193,2
Safehouse:SH163,2
Suspect:S02860,0
Gang:G136,10
Phone:7484268641,0
Vehicle:DL86AB5356,0
Bank:AC88594257,0
Suspect:S01664,4
Family:FG0633,3
Safehouse:SH251,6
Suspect:S01347,5
Gang:G112,0
Phone:9159374355,5
Vehicle:KA22AB5907,5
Bank:AC58765904,5
Suspect:S02947,5
Safehouse:SH268,2
Suspect:S00603,0
Suspect:S01793,4
Family:FG0149,4
Family:FG0678,2
Safehouse:SH113,2
Suspect:S01171,4
Family:FG0078,2
Suspect:S00809,4
Suspect:S00107,2
Phone:8871901278,2
Vehicle:MH04AB7371,2
Bank:AC55114543,2
Suspect:S04375,8
Family:FG0390,2
Family:FG0985,0
Family:FG0847,2
Suspect:S00633,1
Phone:8625147377,1
Vehicle:KA94AB5825,1
Bank:AC27092408,1
Suspect:S04702,20
Family:FG0573,2
Safehouse:SH043,2
Suspect:S00441,2
Phone:8302182635,2
Vehicle:TN28AB4113,2
Bank:AC25745913,2
Family:FG0623,2
Suspect:S01400,8
Suspect:S03236,1
Family:FG0310,4
Safehouse:SH025,2
Suspect:S03474,7
Family:FG0339,2
Suspect:S00063,4
Gang:G053,7
Phone:8169726681,4
Vehicle:KA78AB4450,4
Bank:AC56020613,4
Suspect:S00944,0
Gang:G118,4
Phone:8902502763,0
Vehicle:KL95AB1549,0
Bank:AC36733470,0
Suspect:S00733,0
Safehouse:SH051,2
Suspect:S00183,6
Gang:G010,7
Phone:8632127923,6
Vehicle:KA81AB8994,6
Bank:AC82613940,6
Family:FG0395,2
Suspect:S00389,2
Phone:7969252345,2
Vehicle:KL07AB2641,2
Bank:AC65472370,2
Suspect:S00966,2
Suspect:S03956,8
Family:FG0817,0
Safehouse:SH048,2
Family:FG0060,2
Safehouse:SH129,2
Suspect:S00216,2
Phone:8184901787,2
Vehicle:KL16AB8450,2
Bank:AC22304198,2
Suspect:S03608,0
Family:FG0938,0
Suspect:S00404,0
Gang:G079,20
Phone:9975418439,0
Vehicle:KL08AB2936,0
Bank:AC72464258,0
Suspect:S01584,4
Family:FG0306,0
Safehouse:SH256,2
Suspect:S04349,3
Phone:9325664111,3
Vehicle:KL42AB8163,3
Bank:AC74132712,3
Suspect:S02290,3
Family:FG0769,4
Safehouse:SH292,2
Suspect:S02729,3
Family:FG0321,2
Safehouse:SH255,0
Family:FG0885,4
Suspect:S00286,4
Phone:8879792991,4
Vehicle:TN53AB6968,4
Bank:AC41880763,4
Suspect:S03508,16
Safehouse:SH067,2
Suspect:S01581,3
Family:FG0969,4
Safehouse:SH104,2
Suspect:S01884,4
Phone:7186173244,4
Vehicle:DL20AB3917,4
Bank:AC67529530,4
Suspect:S01807,4
Suspect:S00745,2
Phone:9171396180,2
Vehicle:MH64AB3709,2
Bank:AC20048242,2
Safehouse:SH098,6
Suspect:S03919,1
Suspect:S00225,6
Phone:7951548935,6
Vehicle:DL06AB9543,6
Bank:AC50484137,6
Suspect:S04122,4
Family:FG0500,4
Safehouse:SH195,2
Suspect:S02963,1
Family:FG0497,2
Safehouse:SH135,4
Suspect:S01299,4
Phone:8320394595,4
Vehicle:KL27AB3133,4
Bank:AC20550179,4
Family:FG0549,4
Safehouse:SH231,2
Suspect:S04621,7
Safehouse:SH297,2
Suspect:S00508,2
Gang:G144,14
Phone:9216176949,2
Vehicle:KL71AB3623,2
Bank:AC54424679,2
Suspect:S04897,6
Suspect:S01161,7
Family:FG0037,2
Safehouse:SH200,2
Suspect:S01187,0
Phone:7240752042,0
Vehicle:KA93AB1701,0
Bank:AC64426343,0
Family:FG0504,6
Family:FG0502,0
Safehouse:SH178,2
Suspect:S04123,10
Safehouse:SH106,0
Suspect:S01348,4
Phone:7866546691,4
Vehicle:MH82AB2234,4
Bank:AC81918425,4
Family:FG0905,4
Family:FG0476,0
Family:FG0906,2
Suspect:S02450,5
Phone:8369486140,5
Vehicle:TN26AB8836,5
Bank:AC25623801,5
Suspect:S00773,3
Family:FG0038,2
Suspect:S02469,11
Gang:G036,1
Phone:8735515159,11
Vehicle:TN53AB6793,11
Bank:AC96676830,11
Family:FG0723,0
Suspect:S00037,2
Phone:7134917627,2
Vehicle:KA10AB9423,2
Bank:AC41944441,2
Suspect:S04873,7
Family:FG0092,2
Safehouse:SH038,2
Suspect:S02871,0
Suspect:S00013,4
Gang:G044,0
Phone:9878380452,4
Vehicle:KA90AB2169,4
Bank:AC91756179,4
Suspect:S04286,1
Family:FG0510,3
Suspect:S04720,7
Family:FG0715,2
Family:FG0563,2
Safehouse:SH202,3
Family:FG0024,0
Safehouse:SH212,2
Suspect:S00220,4
Phone:8190886387,4
Vehicle:KL17AB9850,4
Bank:AC43642236,4
Suspect:S01398,7
Suspect:S00340,2
Phone:9367830246,2
Vehicle:DL24AB3114,2
Bank:AC68065043,2
Suspect:S00595,2
Family:FG0387,2
Suspect:S00332,2
Phone:9928863857,2
Vehicle:KA86AB6692,2
Bank:AC18715975,2
Suspect:S01031,4
Family:FG0808,4
Family:FG0363,0
Safehouse:SH224,2
Suspect:S04544,8
Safehouse:SH153,2
Family:FG0426,0
Suspect:S00540,2
Family:FG0097,4
Phone:8778293161,0
Vehicle:TN43AB6728,0
Bank:AC85217695,0
Suspect:S03220,0
Family:FG0272,0
Suspect:S03951,5
Family:FG0373,4
Suspect:S03144,7
Family:FG0876,2
Suspect:S00248,2
Suspect:S00057,2
Phone:8963764597,2
Vehicle:KA97AB2188,2
Bank:AC11250299,2
Suspect:S02515,3
Family:FG0112,6
Suspect:S04765,8
Family:FG0795,4
Suspect:S00905,4
Suspect:S00128,0
Phone:7911047815,0
Vehicle:KA34AB6576,0
Bank:AC47535126,0
Suspect:S03918,8
Family:FG0213,4
Family:FG0332,2
Suspect:S00481,4
Phone:9403191167,4
Vehicle:KL74AB9537,4
Bank:AC32761034,4
Suspect:S00135,2
Phone:8355268102,2
Vehicle:TN96AB9779,2
Bank:AC34850391,2
Suspect:S03232,8
Suspect:S04151,4
Suspect:S04111,7
Phone:7148637167,7
Vehicle:MH22AB3625,7
Bank:AC22552604,7
Family:FG0169,0
Family:FG0918,4
Family:FG0185,4
Suspect:S00433,4
Phone:9252551683,4
Vehicle:KA90AB7821,4
Bank:AC64795619,4
Suspect:S02357,3
Phone:8009994143,3
Vehicle:KA47AB6568,3
Bank:AC77304275,3
Family:FG0841,2
Suspect:S04073,14
Phone:9721978523,14
Vehicle:KA87AB5433,14
Bank:AC70839237,14
Suspect:S04578,6
Family:FG0142,2
Safehouse:SH300,2
Suspect:S00222,2
Phone:9529104043,2
Vehicle:KA03AB3854,2
Bank:AC45617024,2
Safehouse:SH137,0
Family:FG0093,2
Family:FG0854,0
Suspect:S00289,0
Phone:8892351448,0
Vehicle:MH99AB5616,0
Bank:AC61254050,0
Family:FG0275,2
Suspect:S00033,2
Phone:9962958940,2
Vehicle:KL92AB6107,2
Bank:AC63551839,2
Suspect:S04358,2
Suspect:S01365,8
Phone:9086675353,8
Vehicle:TN08AB2375,8
Bank:AC52131585,8
Family:FG0630,2
Safehouse:SH198,4
Family:FG0863,0
Suspect:S02268,8
Family:FG0168,2
Safehouse:SH289,2
Suspect:S01722,3
Family:FG0846,2
Family:FG0627,2
Suspect:S00076,2
Phone:8711398352,2
Vehicle:KA36AB2137,2
Bank:AC47463522,2
Family:FG0754,2
Suspect:S00205,2
Phone:7059780189,2
Vehicle:KA69AB3024,2
Bank:AC71040347,2
Suspect:S01740,1
Family:FG0925,4
Gang:G026,7
Phone:8765670844,2
Vehicle:MH94AB1887,2
Bank:AC97705310,2
Suspect:S00202,2
Family:FG0333,0
Suspect:S02900,4
Gang:G025,9
Phone:9453458276,4
Vehicle:DL35AB8966,4
Bank:AC26718600,4
Suspect:S01851,1
Suspect:S03828,0
Family:FG0559,6
Suspect:S02989,3
Gang:G047,1
Phone:7942160389,2
Vehicle:MH77AB3338,2
Bank:AC88201440,2
Family:FG0801,2
Suspect:S00176,4
Suspect:S02943,8
Phone:7625078657,8
Vehicle:TN38AB7128,8
Bank:AC17129557,8
Suspect:S03115,4
Family:FG0174,2
Safehouse:SH064,2
Phone:7216033305,8
Vehicle:KA29AB5584,8
Bank:AC46255095,8
Suspect:S04711,8
Family:FG0956,8
Safehouse:SH118,2
Suspect:S03790,3
Suspect:S01122,4
Phone:8920536604,4
Vehicle:KL27AB6187,4
Bank:AC50229795,4
Suspect:S02422,4
Family:FG0749,2
Family:FG0430,2
Suspect:S04508,6
Gang:G127,5
Phone:8181380871,6
Vehicle:MH37AB1001,6
Bank:AC46364093,6
Family:FG0095,6
Suspect:S02529,7
Family:FG0638,2
Suspect:S03206,8
Phone:9734936399,8
Vehicle:DL32AB3407,8
Bank:AC54339337,8
Suspect:S00680,0
Family:FG0479,2
Suspect:S01798,22
Family:FG0471,0
Suspect:S00121,2
Phone:8839869544,2
Vehicle:KA09AB9289,2
Bank:AC96911784,2
Family:FG0462,4
Suspect:S00062,2
Phone:7576775951,2
Vehicle:KA15AB2753,2
Bank:AC84252420,2
Suspect:S01663,13
Family:FG0161,2
Suspect:S04607,2
Family:FG0893,2
Suspect:S01276,7
Phone:7379882490,7
Vehicle:TN53AB5478,7
Bank:AC65635129,7
Family:FG0274,4
Suspect:S02462,14
Phone:9155127277,14
Vehicle:KA41AB9690,14
Bank:AC73334076,14
Suspect:S02929,6
Family:FG0934,7
Safehouse:SH010,2
Suspect:S01110,7
Phone:8497291907,7
Vehicle:DL74AB3087,7
Bank:AC78175850,7
Suspect:S01446,2
Family:FG0830,2
Family:FG0725,0
Phone:9667858669,2
Vehicle:DL13AB2200,2
Bank:AC82160068,2
Suspect:S00742,2
Family:FG0074,4
Suspect:S01781,4
Family:FG0315,2
Safehouse:SH080,2
Family:FG0159,4
Safehouse:SH102,2
Family:FG0519,2
Suspect:S03394,2
Family:FG0829,2
Suspect:S03353,6
Family:FG0729,2
Suspect:S03447,2
Phone:7265061664,2
Vehicle:TN34AB9848,2
Bank:AC16284386,2
Family:FG0983,2
Suspect:S04085,0
Gang:G116,7
Phone:8005178800,0
Vehicle:KL52AB5652,0
Bank:AC73739506,0
Family:FG0822,2
Safehouse:SH085,2
Suspect:S00124,2
Gang:G120,6
Phone:9240885202,2
Vehicle:KA79AB9817,2
Bank:AC74893936,2
Family:FG0810,3
Suspect:S00438,2
Phone:8931819683,2
Vehicle:KA12AB9775,2
Bank:AC35566010,2
Family:FG0890,2
Suspect:S01906,13
Suspect:S03192,19
Suspect:S01449,19
Gang:G006,7
Phone:8292432406,19
Vehicle:MH19AB8765,19
Bank:AC66623671,19
Suspect:S01967,19
Family:FG0434,0
Suspect:S01017,0
Family:FG0843,2
Suspect:S02441,8
Gang:G052,3
Phone:9742923210,8
Vehicle:TN96AB9587,8
Bank:AC40651479,8
Suspect:S00531,4
Suspect:S00165,2
Phone:9226680251,2
Vehicle:KA80AB9167,2
Bank:AC93940940,2
Suspect:S00159,2
Suspect:S00054,2
Gang:G150,7
Phone:9486438403,2
Vehicle:DL06AB2343,2
Bank:AC66267415,2
Suspect:S04533,4
Family:FG0946,0
Safehouse:SH291,2
Suspect:S01935,8
Phone:9201081617,8
Vehicle:DL41AB7122,8
Bank:AC21205911,8
Suspect:S02808,8
Suspect:S00819,4
Phone:7754927096,4
Vehicle:DL11AB5597,4
Bank:AC28790705,4
Suspect:S02556,0
Family:FG0068,2
Suspect:S03573,1
Safehouse:SH277,2
Suspect:S00422,2
Phone:9892659845,2
Vehicle:DL55AB9715,2
Bank:AC60905625,2
Suspect:S02645,24
Suspect:S04149,8
Phone:9478924840,8
Vehicle:MH95AB1732,8
Bank:AC62103937,8
Family:FG0014,0
Suspect:S00045,0
Gang:G024,1
Phone:9363629219,0
Vehicle:TN07AB9856,0
Bank:AC11980765,0
Family:FG0622,0
Family:FG0468,4
Suspect:S01494,8
Family:FG0349,4
Suspect:S00612,4
Gang:G115,7
Phone:8520174713,4
Vehicle:KL24AB5505,4
Bank:AC47561442,4
Suspect:S04609,3
Family:FG0283,4
Suspect:S00585,0
Phone:9891911919,0
Vehicle:TN23AB4656,0
Bank:AC79226031,0
Suspect:S00306,3
Family:FG0688,0
Safehouse:SH074,2
Family:FG0794,2
Suspect:S03501,8
Family:FG0041,2
Suspect:S03994,4
Suspect:S00806,9
Gang:G011,4
Phone:7047889782,9
Vehicle:DL72AB3316,9
Bank:AC26540343,9
Suspect:S00323,2
Family:FG0034,2
Safehouse:SH114,2
Suspect:S00434,2
Phone:8288011277,2
Vehicle:MH24AB9813,2
Bank:AC73554620,2
Suspect:S04741,0
Family:FG0445,0
Suspect:S04980,6
Phone:7947501377,6
Vehicle:KL63AB6987,6
Bank:AC62647157,6
Suspect:S01184,2
Suspect:S04758,20
Phone:8966756635,20
Vehicle:KA51AB6906,20
Bank:AC68288208,20
Suspect:S04294,6
Family:FG0210,2
Gang:G020,20
Phone:7847275937,0
Vehicle:KL78AB3504,0
Bank:AC97980930,0
Family:FG0259,0
Suspect:S02278,6
Phone:7546674084,6
Vehicle:TN21AB9518,6
Bank:AC26304459,6
Family:FG0949,0
Suspect:S00670,2
Phone:8423756197,2
Vehicle:KL07AB8785,2
Bank:AC46048781,2
Suspect:S04352,2
Family:FG0436,4
Suspect:S03853,2
Family:FG0205,2
Family:FG0722,2
Suspect:S04391,0
Family:FG0391,3
Suspect:S02589,5
Phone:7113211855,5
Vehicle:MH29AB4587,5
Bank:AC42930552,5
Family:FG0772,4
Family:FG0119,4
Suspect:S00095,2
Gang:G119,4
Phone:9394039673,2
Vehicle:KL16AB8478,2
Bank:AC27896471,2
Family:FG0604,2
Safehouse:SH210,2
Safehouse:SH063,4
Family:FG0188,2
Suspect:S01060,19
Suspect:S00274,2
Phone:9250857309,2
Vehicle:DL79AB3600,2
Bank:AC58841557,2
Suspect:S02027,1
Family:FG0295,2
Suspect:S03431,3
Suspect:S00691,0
Phone:9069050782,0
Vehicle:TN44AB5529,0
Bank:AC95979171,0
Family:FG0013,0
Suspect:S00934,2
Phone:8154581796,2
Vehicle:MH25AB2121,2
Bank:AC34482277,2
Suspect:S01123,10
Suspect:S02114,1
Safehouse:SH286,2
Suspect:S03036,19
Family:FG0475,0
Safehouse:SH032,2
Safehouse:SH233,2
Suspect:S00227,2
Gang:G021,13
Phone:9946766309,2
Vehicle:TN63AB8267,2
Bank:AC19863756,2
Family:FG0180,0
Safehouse:SH122,2
Suspect:S01606,5
Family:FG0073,2
Family:FG0099,2
Suspect:S01810,4
Family:FG0878,2
Family:FG0894,0
Family:FG0608,4
Suspect:S00043,2
Phone:7822873088,2
Vehicle:KL69AB8350,2
Bank:AC28814949,2
Suspect:S03944,10
Family:FG0478,0
Family:FG0208,4
Safehouse:SH295,2
Suspect:S01326,8
Phone:9912449281,8
Vehicle:TN23AB7269,8
Bank:AC91145880,8
Family:FG0353,2
Suspect:S04656,1
Suspect:S02580,11
Safehouse:SH006,2
Suspect:S00311,2
Gang:G076,7
Phone:7579187439,2
Vehicle:TN92AB8498,2
Bank:AC14963880,2
Suspect:S03267,4
Safehouse:SH094,0
Family:FG0911,0
Suspect:S00783,0
Phone:8385685421,0
Vehicle:DL07AB5934,0
Bank:AC75840632,0
Suspect:S02432,7
Phone:9985356699,7
Vehicle:KL19AB5789,7
Bank:AC61570031,7
Family:FG0920,6
Suspect:S04554,7
Family:FG0122,2
Suspect:S01782,15
Phone:8598338838,15
Vehicle:DL85AB9379,15
Bank:AC91194302,15
Family:FG0577,6
Suspect:S03196,5
Safehouse:SH184,2
Family:FG0145,0
Safehouse:SH096,4
Suspect:S04133,14
Family:FG0891,2
Suspect:S03737,24
Phone:8772315019,24
Vehicle:KL85AB8502,24
Bank:AC40333941,24
Suspect:S02299,24
Family:FG0877,4
Family:FG0551,0
Suspect:S00154,2
Family:FG0495,2
Safehouse:SH290,2
Suspect:S04396,8
Family:FG0972,2
Suspect:S04500,1
Family:FG0831,3
Suspect:S01007,2
Suspect:S03753,4
Family:FG0443,4
Suspect:S04822,5
Family:FG0703,2
Family:FG0085,4
Suspect:S00070,2
Phone:9929454134,2
Vehicle:KL86AB2684,2
Bank:AC57469942,2
Suspect:S04923,13
Safehouse:SH127,2
Family:FG0408,0
Suspect:S01206,8
Phone:7410959012,8
Vehicle:DL47AB9842,8
Bank:AC78120967,8
Suspect:S04688,7
Family:FG0455,2
Family:FG0341,0
Suspect:S00091,2
Gang:G107,7
Phone:7198486416,2
Vehicle:KL61AB2193,2
Bank:AC71124923,2
Suspect:S01165,3
Suspect:S02349,8
Family:FG0520,6
Safehouse:SH242,2
Suspect:S00086,2
Suspect:S00519,24
Family:FG0457,2
Family:FG0851,2
Family:FG0412,2
Suspect:S01797,1
Family:FG0103,4
Suspect:S02006,1
Family:FG0249,0
Safehouse:SH140,2
Suspect:S04717,10
Suspect:S01332,2
Family:FG0613,4
Family:FG0378,2
Family:FG0120,0
Safehouse:SH142,2
Suspect:S03132,6
Family:FG0982,4
Suspect:S00371,2
Phone:9417741295,2
Vehicle:KA61AB1272,2
Bank:AC59440148,2
Suspect:S01890,5
Suspect:S04470,4
Suspect:S00899,2
Phone:8599057680,2
Vehicle:KA52AB5581,2
Bank:AC70495821,2
Suspect:S01651,4
Phone:8198905259,4
Vehicle:KL22AB1295,4
Bank:AC91468625,4
Suspect:S02137,22
Family:FG0368,4
Family:FG0695,2
Suspect:S00401,0
Gang:G002,3
Phone:7793629209,0
Vehicle:KL62AB6301,0
Bank:AC43292316,0
Family:FG0701,2
Suspect:S00210,2
Phone:8307235909,2
Vehicle:MH15AB2592,2
Bank:AC41514326,2
Suspect:S04560,7
Suspect:S01767,8
Suspect:S03852,5
Phone:9436019774,2
Vehicle:KA28AB9179,2
Bank:AC63100814,2
Suspect:S02981,2
Family:FG0507,2
Safehouse:SH145,4
Suspect:S03992,4
Safehouse:SH155,2
Suspect:S04640,0
Suspect:S00209,0
Phone:8297896903,0
Vehicle:MH15AB3290,0
Bank:AC16086345,0
Suspect:S04317,8
Family:FG0663,2
Suspect:S01518,5
Family:FG0875,2
Family:FG0738,0
Phone:7168926124,5
Vehicle:MH85AB4129,5
Bank:AC50113698,5
Suspect:S02903,4
Family:FG0186,2
Family:FG0420,0
Suspect:S01907,3
Family:FG0467,2
Suspect:S00558,2
Family:FG0903,0
Family:FG0895,2
Suspect:S03342,0
Family:FG0392,4
Safehouse:SH052,0
Suspect:S01093,2
Suspect:S01619,3
Family:FG0542,2
Safehouse:SH034,2
Family:FG0780,4
Suspect:S01113,3
Phone:9353423112,3
Vehicle:KL62AB7288,3
Bank:AC18866414,3
Suspect:S01596,0
Suspect:S01925,7
Safehouse:SH084,2
Suspect:S00102,2
Phone:7275860817,2
Vehicle:MH53AB6421,2
Bank:AC82828034,2
Safehouse:SH214,2
Suspect:S00330,4
Phone:7921572928,4
Vehicle:DL37AB9047,4
Bank:AC36867482,4
Suspect:S02699,4
Family:FG0039,4
Suspect:S04764,7
Suspect:S03943,1
Suspect:S00204,2
Gang:G102,7
Phone:9904788278,2
Vehicle:MH72AB6992,2
Bank:AC22120246,2
Family:FG0309,4
Suspect:S03360,7
Suspect:S00089,2
Family:FG0191,2
Suspect:S04831,16
Family:FG0431,0
Suspect:S03481,4
Safehouse:SH234,2
Suspect:S04103,8
Phone:7923900025,8
Vehicle:TN61AB1196,8
Bank:AC30039953,8
Family:FG0346,4
Suspect:S00050,2
Phone:9328710672,2
Vehicle:TN96AB6138,2
Bank:AC17672593,2
Suspect:S01281,0
Family:FG0747,4
Suspect:S04630,4
Family:FG0125,2
Family:FG0366,2
Suspect:S03291,4
Family:FG0724,2
Family:FG0791,2
Family:FG0226,0
Family:FG0596,2
Safehouse:SH078,2
Suspect:S00663,6
Family:FG0201,2
Family:FG0852,2
Family:FG0815,0
Family:FG0558,2
Suspect:S03865,4
Phone:8009264953,4
Vehicle:TN28AB5437,4
Bank:AC27691237,4
Family:FG0228,0
Suspect:S00637,4
Suspect:S03214,14
Phone:9792543023,14
Vehicle:KL67AB3269,14
Bank:AC98215833,14
Family:FG0667,2
Phone:7550679848,0
Vehicle:KL13AB5671,0
Bank:AC93150000,0
Suspect:S00496,3
Family:FG0253,0
Suspect:S00455,2
Phone:9831604672,2
Vehicle:MH03AB1108,2
Bank:AC81432350,2
Suspect:S02829,6
Suspect:S03756,12
Family:FG0285,0
Suspect:S02912,19
Family:FG0449,0
Suspect:S00092,2
Phone:9704821724,2
Vehicle:DL25AB7291,2
Bank:AC76354180,2
Suspect:S01850,5
Phone:9431702140,5
Vehicle:TN89AB4116,5
Bank:AC63350718,5
Suspect:S04599,5
Family:FG0873,2
Family:FG0045,2
Suspect:S03210,5
Family:FG0256,2
Suspect:S00265,2
Phone:7760836806,2
Vehicle:MH60AB8354,2
Bank:AC85764804,2
Suspect:S02774,4
Family:FG0015,2
Suspect:S00909,8
Family:FG0534,0
Suspect:S04135,0
Suspect:S02869,20
Suspect:S03176,1
Suspect:S03794,1
Suspect:S03146,5
Family:FG0021,4
Safehouse:SH274,2
Suspect:S00040,2
Phone:7405126228,2
Vehicle:TN85AB8062,2
Bank:AC57553014,2
Suspect:S02781,5
Suspect:S04136,4
Family:FG0992,2
Safehouse:SH146,2
Family:FG0076,4
Suspect:S02428,7
Suspect:S00772,4
Family:FG0576,4
Suspect:S03664,1
Family:FG0959,4
Suspect:S00217,2
Suspect:S04314,1
Phone:8607346560,1
Vehicle:KA45AB1972,1
Bank:AC25236678,1
Suspect:S00888,1
Family:FG0884,0
Safehouse:SH076,2
